,CODE_GENDER,EXT_SOURCE_3,EMERGENCYSTATE_MODE,OCCUPATION_TYPE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,WALLSMATERIAL_MODE,REGION_RATING_CLIENT,TARGET
130451,M,0.056092078848294,No,Laborers,Commercial associate,Higher education,"Stone, brick",1.0,0
130465,F,0.8327850252992314,No,Private service staff,Working,Higher education,"Stone, brick",2.0,0
130474,F,0.191821602413606,No,Laborers,Commercial associate,Secondary / secondary special,Wooden,2.0,0
130476,F,0.8128226070575616,No,Sales staff,Commercial associate,Secondary / secondary special,Panel,2.0,0
130484,F,0.6690566947824041,No,Core staff,Working,Secondary / secondary special,"Stone, brick",3.0,0
130485,F,0.6658549219640212,No,High skill tech staff,Commercial associate,Secondary / secondary special,Panel,2.0,0
130493,M,0.5136937663039473,No,Security staff,Working,Higher education,Panel,1.0,0
130515,F,0.6296742509538716,No,Core staff,Working,Secondary / secondary special,Block,3.0,0
130525,M,0.2925880073368475,No,Cooking staff,Working,Secondary / secondary special,Panel,2.0,0
130528,F,0.6940926425266661,No,Laborers,Working,Secondary / secondary special,"Stone, brick",2.0,0
130544,M,0.6058362647264226,No,Core staff,Working,Higher education,Panel,2.0,0
130549,F,0.5082869913916046,No,High skill tech staff,Working,Secondary / secondary special,Block,2.0,0
130567,M,0.2881295999178507,No,Laborers,Working,Secondary / secondary special,Panel,1.0,0
130592,F,0.6722428897082422,No,High skill tech staff,Working,Incomplete higher,Panel,2.0,0
130598,F,0.5691487713619409,No,High skill tech staff,State servant,Incomplete higher,Panel,2.0,0
130604,M,0.3441550073724169,No,Laborers,Working,Secondary / secondary special,Wooden,2.0,0
130611,F,0.4031416766587513,No,Laborers,Working,Secondary / secondary special,"Stone, brick",2.0,0
130621,F,0.1124743496556148,No,Core staff,State servant,Higher education,"Stone, brick",2.0,1
130632,F,0.5867400085415683,No,Sales staff,Working,Secondary / secondary special,Panel,2.0,0
130644,F,0.3328505641648731,No,Core staff,Working,Incomplete higher,Block,2.0,0
130688,F,0.4650692149562261,No,Security staff,Working,Secondary / secondary special,"Stone, brick",3.0,0
130690,F,0.656158373001177,No,Cooking staff,Working,Secondary / secondary special,"Stone, brick",2.0,0
130701,M,0.4884551844437485,No,Low-skill Laborers,Working,Secondary / secondary special,Panel,2.0,0
130718,F,0.7121551551910698,No,Sales staff,Working,Secondary / secondary special,Panel,2.0,0
130757,F,0.5154953751603267,No,Sales staff,Working,Secondary / secondary special,Panel,1.0,0
130770,F,0.6894791426446275,No,Accountants,Working,Secondary / secondary special,"Stone, brick",2.0,0
130778,M,0.5814837058057234,No,Core staff,Commercial associate,Secondary / secondary special,"Stone, brick",1.0,0
130780,M,0.7503751495159068,No,Laborers,Commercial associate,Secondary / secondary special,Panel,2.0,1
130788,M,0.1342654235549427,No,Sales staff,Working,Higher education,Panel,2.0,0
130793,F,0.1664055461839363,No,Medicine staff,Working,Secondary / secondary special,"Stone, brick",2.0,0
130794,M,0.2366108235287817,No,High skill tech staff,Working,Secondary / secondary special,Panel,2.0,0
130795,M,0.237916079507114,No,Laborers,Commercial associate,Secondary / secondary special,Panel,2.0,1
130803,F,0.6879328378491735,No,Core staff,State servant,Higher education,Panel,2.0,0
130826,M,0.4596904504249018,No,Laborers,Commercial associate,Secondary / secondary special,Panel,1.0,0
130830,F,0.5531646987710016,No,Core staff,State servant,Higher education,Block,2.0,0
130853,F,0.1575949986663102,No,Sales staff,Working,Secondary / secondary special,Panel,3.0,0
130858,M,0.4830501881366946,No,High skill tech staff,Working,Secondary / secondary special,Mixed,2.0,0
130883,M,0.6801388218428291,No,High skill tech staff,Commercial associate,Secondary / secondary special,"Stone, brick",2.0,0
130893,F,0.5585066276769286,No,Sales staff,Working,Higher education,Panel,2.0,0
130903,F,0.6894791426446275,No,Managers,Working,Higher education,"Stone, brick",1.0,0
130906,M,0.3556387169923543,No,High skill tech staff,Working,Higher education,"Stone, brick",2.0,0
130910,F,0.6296742509538716,No,Managers,Commercial associate,Higher education,Panel,1.0,0
130913,F,0.6430255641096323,No,Medicine staff,State servant,Secondary / secondary special,Panel,2.0,0
131000,F,0.6626377922738201,No,Core staff,Commercial associate,Higher education,Panel,2.0,0
131003,F,0.6512602186973006,No,Laborers,Working,Secondary / secondary special,"Stone, brick",2.0,0
131007,F,0.5154953751603267,No,Sales staff,Working,Secondary / secondary special,"Stone, brick",1.0,0
131013,M,0.6363761710860439,No,Drivers,Working,Secondary / secondary special,Panel,2.0,0
131031,M,0.1830351672178103,No,Laborers,Working,Secondary / secondary special,"Stone, brick",2.0,0
131038,F,0.5849900404894085,No,Cooking staff,Commercial associate,Secondary / secondary special,Panel,1.0,0
131043,M,0.6848276586890367,No,Laborers,Working,Secondary / secondary special,"Stone, brick",2.0,0
131048,M,0.3910549766342248,No,Drivers,Working,Secondary / secondary special,"Stone, brick",2.0,0
131049,F,0.4223696523543468,No,Cleaning staff,Working,Secondary / secondary special,Mixed,1.0,0
131051,F,0.3539876078507373,No,Accountants,Commercial associate,Higher education,Panel,2.0,0
131066,M,0.6058362647264226,No,Laborers,Working,Secondary / secondary special,Panel,3.0,0
131074,M,0.7136313997323308,No,Drivers,State servant,Secondary / secondary special,Block,2.0,0
131096,M,0.6832688314232291,No,Laborers,Commercial associate,Secondary / secondary special,Panel,2.0,0
131097,M,0.2807895743848605,No,Drivers,Working,Secondary / secondary special,"Stone, brick",2.0,0
131106,M,0.4188542886233217,No,Managers,Commercial associate,Secondary / secondary special,Panel,2.0,0
131108,F,0.5370699579791587,No,Core staff,Working,Secondary / secondary special,Block,2.0,0
131135,F,0.7121551551910698,No,Core staff,Commercial associate,Higher education,Block,2.0,0
131155,F,0.085595451324618,No,Managers,Working,Secondary / secondary special,Panel,2.0,0
131173,F,0.6041125998015721,No,Accountants,State servant,Higher education,Panel,2.0,0
131201,F,0.3622772470384314,No,Sales staff,Working,Higher education,"Stone, brick",1.0,0
131230,F,0.646329897706246,No,Realty agents,Working,Secondary / secondary special,Panel,2.0,0
131237,M,0.7121551551910698,No,Sales staff,Working,Secondary / secondary special,Panel,2.0,0
131250,F,0.501075160239048,No,Sales staff,Commercial associate,Secondary / secondary special,"Stone, brick",2.0,0
131253,M,0.1376544619182607,No,Drivers,Working,Secondary / secondary special,Panel,2.0,0
131265,F,0.2055981385493208,No,Managers,Commercial associate,Secondary / secondary special,"Stone, brick",2.0,0
131276,F,0.6545292802242897,No,Laborers,Working,Secondary / secondary special,Panel,2.0,0
131322,F,0.0795864361598616,No,Cooking staff,Working,Secondary / secondary special,Panel,2.0,0
131334,M,0.1491674613233488,No,Drivers,Working,Higher education,Panel,2.0,0
131336,F,0.5744466170995097,No,High skill tech staff,Commercial associate,Higher education,"Stone, brick",2.0,0
131358,F,0.1455428133497032,No,Managers,Working,Secondary / secondary special,Panel,2.0,0
131376,M,0.2608559142068693,No,Drivers,Working,Higher education,Panel,2.0,0
131396,M,0.4578995512067301,No,Drivers,State servant,Incomplete higher,Panel,2.0,0
131403,M,0.6956219298394389,No,Core staff,Working,Secondary / secondary special,Panel,1.0,0
131406,M,0.4329616670974407,No,Laborers,Working,Secondary / secondary special,Block,2.0,1
131419,F,0.6674577419214722,No,Core staff,Commercial associate,Higher education,Panel,1.0,0
131421,M,0.6313545365850379,No,Drivers,Working,Higher education,Panel,2.0,0
131477,F,0.3825018041447388,No,High skill tech staff,Working,Secondary / secondary special,Panel,2.0,0
131490,F,0.5028782772082183,No,Core staff,Working,Higher education,Panel,1.0,0
131492,M,0.7764098512142026,No,Drivers,Commercial associate,Secondary / secondary special,"Stone, brick",1.0,0
131502,F,0.6363761710860439,No,Laborers,Working,Secondary / secondary special,"Stone, brick",2.0,0
131504,F,0.7136313997323308,No,Managers,State servant,Secondary / secondary special,"Stone, brick",1.0,0
131508,M,0.5709165417729987,No,Laborers,State servant,Secondary / secondary special,Panel,2.0,0
131510,M,0.6642482627052363,No,Laborers,Working,Secondary / secondary special,"Stone, brick",2.0,0
131513,M,0.4135967602644276,No,Laborers,Commercial associate,Secondary / secondary special,Panel,2.0,0
131537,M,0.5046813193144684,No,Laborers,Working,Secondary / secondary special,"Stone, brick",2.0,0
131541,M,0.7380196196295241,No,Managers,Commercial associate,Higher education,Panel,2.0,0
131549,F,0.6706517530862718,No,Core staff,Commercial associate,Secondary / secondary special,"Stone, brick",2.0,0
131564,F,0.6041125998015721,No,Sales staff,Working,Secondary / secondary special,"Stone, brick",2.0,0
131571,F,0.2238313174701554,No,Cleaning staff,Commercial associate,Secondary / secondary special,"Stone, brick",2.0,0
131572,F,0.7850520263728172,No,Accountants,State servant,Higher education,Block,2.0,0
131577,F,0.4848514754962666,No,Managers,Working,Incomplete higher,Mixed,2.0,0
131585,F,0.5867400085415683,No,Sales staff,Working,Higher education,Panel,2.0,0
131613,F,0.6212263380626669,No,Sales staff,Working,Secondary / secondary special,"Stone, brick",2.0,0
131641,M,0.4650692149562261,No,Sales staff,Working,Secondary / secondary special,"Stone, brick",1.0,0
131656,F,0.6161216908872079,No,Core staff,Working,Secondary / secondary special,"Stone, brick",2.0,0
131670,F,0.8214433128935934,No,Sales staff,Working,Secondary / secondary special,"Stone, brick",2.0,0
131677,F,0.807273923277881,No,Managers,Commercial associate,Secondary / secondary special,Panel,2.0,0
131683,F,0.3979463219016906,No,Core staff,Working,Higher education,"Stone, brick",2.0,0
131705,M,0.5172965813614878,No,Security staff,Working,Secondary / secondary special,"Stone, brick",1.0,0
131706,F,0.7267112092725122,No,Laborers,Working,Secondary / secondary special,"Stone, brick",1.0,0
131711,F,0.326475210066026,No,Managers,Commercial associate,Higher education,"Stone, brick",2.0,0
131720,M,0.3606125659189888,No,Drivers,Working,Secondary / secondary special,"Stone, brick",2.0,0
131728,F,0.2636468134452008,No,Accountants,Working,Secondary / secondary special,Panel,3.0,0
131742,M,0.3572932680336494,No,Drivers,State servant,Secondary / secondary special,"Stone, brick",2.0,0
131755,F,0.3876253444214701,No,Laborers,Commercial associate,Secondary / secondary special,Panel,2.0,0
131774,F,0.4206109640437848,No,Cleaning staff,Working,Secondary / secondary special,Panel,2.0,0
131778,M,0.5919766183185521,No,Managers,Commercial associate,Secondary / secondary special,Panel,2.0,0
131814,F,0.3376727217405312,No,Laborers,Commercial associate,Secondary / secondary special,Block,2.0,0
131823,F,0.6894791426446275,No,High skill tech staff,Working,Secondary / secondary special,Panel,3.0,0
131841,F,0.6023863442690867,No,Core staff,State servant,Higher education,Panel,2.0,0
131847,M,0.6528965519806539,No,Drivers,Working,Secondary / secondary special,Panel,2.0,0
131850,M,0.445396241560834,No,Managers,Commercial associate,Higher education,"Stone, brick",2.0,0
131913,F,0.7713615919194317,No,Medicine staff,State servant,Secondary / secondary special,Panel,2.0,0
131914,M,0.3280631605201915,No,Laborers,Working,Secondary / secondary special,"Stone, brick",2.0,0
131917,M,0.6956219298394389,No,Drivers,Commercial associate,Lower secondary,Panel,2.0,0
131924,F,0.3539876078507373,No,Cleaning staff,Working,Secondary / secondary special,"Stone, brick",1.0,0
131929,F,0.5585066276769286,No,Sales staff,Working,Incomplete higher,Panel,2.0,0
131931,M,0.2458512138252296,No,Security staff,State servant,Secondary / secondary special,Panel,2.0,0
131937,F,0.3233112448967859,No,Core staff,Commercial associate,Higher education,"Stone, brick",2.0,0
131943,F,0.1124743496556148,No,Core staff,State servant,Higher education,Panel,3.0,0
131947,M,0.520897599048938,No,Drivers,Working,Higher education,"Stone, brick",1.0,0
131954,F,0.8590531292026357,No,Core staff,Working,Secondary / secondary special,"Stone, brick",1.0,0
131969,M,0.5954562029091491,No,Laborers,Working,Secondary / secondary special,Panel,1.0,0
131992,M,0.4206109640437848,No,Laborers,Working,Secondary / secondary special,Panel,2.0,0
131993,F,0.6848276586890367,No,Core staff,Commercial associate,Higher education,Panel,3.0,0
132008,M,0.6178261467332483,No,Laborers,Working,Secondary / secondary special,"Stone, brick",2.0,0
132013,M,0.5495965024956946,No,Laborers,Commercial associate,Secondary / secondary special,Panel,3.0,0
132015,F,0.7047064232963289,No,High skill tech staff,Working,Higher education,Panel,2.0,0
132025,M,0.2735646775174348,No,Drivers,Working,Secondary / secondary special,Panel,2.0,0
132037,M,0.6894791426446275,No,Drivers,Working,Secondary / secondary special,Block,1.0,0
132040,F,0.5656079814115492,No,Laborers,Working,Incomplete higher,"Stone, brick",3.0,0
132046,F,0.7946285827840042,No,Cooking staff,State servant,Secondary / secondary special,Panel,3.0,0
132082,F,0.6446794549585961,No,High skill tech staff,Working,Secondary / secondary special,Panel,2.0,0
132088,F,0.6479768603302221,No,Medicine staff,Working,Secondary / secondary special,Block,2.0,0
132092,F,0.6380435278721609,No,Cleaning staff,Working,Secondary / secondary special,"Stone, brick",2.0,0
132109,F,0.3154721549257734,No,High skill tech staff,Commercial associate,Secondary / secondary special,Panel,2.0,0
132128,M,0.6109913280868294,No,Laborers,Working,Secondary / secondary special,Panel,2.0,0
132134,F,0.7503751495159068,No,Accountants,Working,Higher education,Panel,2.0,0
132137,M,0.3217352821966848,No,Drivers,Working,Higher education,"Stone, brick",2.0,0
132149,F,0.4014074137749511,No,Sales staff,Commercial associate,Higher education,"Stone, brick",3.0,0
132179,F,0.813917469762627,No,Laborers,Working,Secondary / secondary special,"Stone, brick",2.0,0
132203,M,0.6075573001388961,No,Security staff,Working,Secondary / secondary special,Panel,2.0,0
132205,F,0.6263042766749393,No,Cleaning staff,Working,Secondary / secondary special,"Stone, brick",1.0,0
132221,F,0.7981372313187245,No,Managers,State servant,Higher education,"Stone, brick",2.0,0
132222,F,0.6528965519806539,No,Sales staff,Working,Secondary / secondary special,"Stone, brick",3.0,0
132226,F,0.7136313997323308,No,Laborers,Working,Secondary / secondary special,"Stone, brick",3.0,0
132228,M,0.4830501881366946,No,Sales staff,Commercial associate,Higher education,Block,2.0,1
132236,F,0.746300213050371,No,Realty agents,Working,Higher education,"Stone, brick",2.0,0
132238,F,0.2985949897873972,No,Sales staff,Working,Secondary / secondary special,Panel,2.0,0
132248,F,0.4866531565147181,No,Cleaning staff,Commercial associate,Secondary / secondary special,Block,2.0,0
132251,F,0.2580842039460289,No,Core staff,Working,Secondary / secondary special,Block,2.0,0
132256,M,0.7636399214572418,No,Drivers,State servant,Secondary / secondary special,"Stone, brick",1.0,0
132272,F,0.2985949897873972,No,Accountants,Working,Higher education,"Stone, brick",2.0,0
132281,M,0.7091891096653581,No,Managers,Working,Secondary / secondary special,Panel,2.0,0
132294,F,0.5064842396679806,No,Medicine staff,Working,Secondary / secondary special,Panel,2.0,0
132362,F,0.4830501881366946,No,Medicine staff,Commercial associate,Secondary / secondary special,"Stone, brick",3.0,0
132370,M,0.4382813743111921,No,Sales staff,Commercial associate,Higher education,"Stone, brick",2.0,0
